elapsed-r	errors-r	ops/sec(inst)-r	ops/sec(cum)-r	p50(ms)-r	p95(ms)-r	p99(ms)-r	pMax(ms)-r	elapsed-w	errors-w	ops/sec(inst)-w	ops/sec(cum)-w	p50(ms)-w	p95(ms)-w	p99(ms)-w	pMax(ms)-w
417.0	0.0	8087.5	7828.3	5.5	14.2	24.1	39.8	417.0	0.0	442.8	411.2	6.8	16.8	26.2	30.4
418.0	0.0	8048.9	7828.9	5.5	15.7	26.2	50.3	418.0	0.0	428.2	411.2	7.1	18.9	28.3	33.6
419.0	0.0	7941.4	7829.1	5.5	16.3	28.3	71.3	419.0	0.0	398.8	411.2	7.1	15.7	25.2	29.4
420.0	0.0	8294.9	7830.3	5.5	14.2	25.2	44.0	420.0	0.0	425.9	411.2	6.8	16.8	25.2	54.5
421.0	0.0	8197.3	7831.1	5.5	15.2	23.1	39.8	421.0	0.0	424.8	411.2	7.1	19.9	26.2	33.6
422.0	0.0	8272.2	7832.2	5.5	14.2	23.1	39.8	422.0	0.0	404.5	411.2	7.3	18.9	27.3	33.6
423.0	0.0	8375.9	7833.5	5.2	13.6	26.2	48.2	423.0	0.0	464.2	411.4	6.8	15.2	32.5	41.9
424.0	0.0	8504.4	7835.0	5.5	13.6	23.1	44.0	424.0	0.0	433.6	411.4	6.6	16.3	26.2	35.7
425.0	0.0	7366.7	7833.9	5.2	18.9	39.8	83.9	425.0	0.0	396.8	411.4	6.8	17.8	33.6	48.2
426.0	0.0	7991.8	7834.3	5.5	15.2	27.3	83.9	426.0	0.0	447.5	411.5	6.6	16.8	28.3	58.7
427.0	0.0	8191.5	7835.1	5.5	14.7	24.1	48.2	427.0	0.0	446.5	411.5	6.8	15.7	25.2	33.6
428.0	0.0	8019.8	7835.6	5.5	14.7	24.1	54.5	428.0	0.0	431.9	411.6	7.3	17.8	29.4	48.2
429.0	0.0	8298.8	7836.6	5.5	14.7	23.1	35.7	429.0	0.0	454.5	411.7	6.6	16.3	25.2	30.4
430.0	0.0	8222.2	7837.6	5.5	14.7	24.1	48.2	430.0	0.0	401.0	411.7	7.3	16.3	26.2	31.5
431.0	0.0	8261.4	7838.5	5.5	14.7	25.2	52.4	431.0	0.0	413.1	411.7	7.1	18.9	28.3	33.6
432.0	0.0	8247.8	7839.5	5.5	14.2	26.2	48.2	432.0	0.0	441.7	411.7	6.6	14.2	28.3	35.7
433.0	0.0	8090.3	7840.1	5.5	15.7	26.2	48.2	433.0	0.0	393.1	411.7	7.1	17.8	25.2	35.7
434.0	0.0	8278.8	7841.1	5.5	13.6	24.1	44.0	434.0	0.0	473.6	411.8	6.8	16.3	24.1	39.8
435.0	0.0	7887.2	7841.2	5.5	16.3	27.3	52.4	435.0	0.0	427.6	411.9	6.6	16.3	27.3	39.8
436.0	0.0	8027.3	7841.6	5.5	15.7	26.2	41.9	436.0	0.0	423.7	411.9	7.3	15.2	25.2	44.0
437.0	0.0	8172.2	7842.3	5.5	15.2	24.1	50.3	437.0	0.0	408.2	411.9	7.1	22.0	30.4	33.6
438.0	0.0	8532.1	7843.9	5.2	13.1	25.2	52.4	438.0	0.0	466.6	412.0	7.3	15.7	25.2	39.8
439.0	0.0	8640.0	7845.7	5.2	13.1	23.1	44.0	439.0	0.0	473.3	412.2	6.8	14.7	35.7	44.0
440.0	0.0	8164.5	7846.5	5.5	15.2	26.2	60.8	440.0	0.0	409.8	412.1	6.6	18.9	32.5	44.0
441.0	0.0	8494.9	7847.9	5.5	13.6	21.0	37.7	441.0	0.0	444.0	412.2	6.6	16.3	23.1	30.4
442.0	0.0	7935.1	7848.1	5.5	16.3	27.3	58.7	442.0	0.0	394.3	412.2	6.6	16.3	30.4	37.7
443.0	0.0	7853.2	7848.1	5.5	16.3	32.5	92.3	443.0	0.0	395.0	412.1	6.6	16.8	32.5	71.3
444.0	0.0	8268.8	7849.1	5.5	14.7	23.1	41.9	444.0	0.0	427.8	412.2	7.3	15.2	24.1	33.6
445.0	0.0	8037.6	7849.5	5.5	15.2	24.1	44.0	445.0	0.0	437.6	412.2	7.1	16.8	26.2	37.7
446.0	0.0	8399.4	7850.7	5.2	14.2	25.2	44.0	446.0	0.0	441.5	412.3	7.1	14.7	26.2	31.5
447.0	0.0	8280.0	7851.7	5.5	14.7	24.1	41.9	447.0	0.0	458.9	412.4	6.8	16.8	27.3	37.7
448.0	0.0	8295.7	7852.7	5.5	14.7	26.2	46.1	448.0	0.0	426.6	412.4	6.8	16.8	33.6	52.4
449.0	0.0	8175.6	7853.4	5.2	15.7	26.2	48.2	449.0	0.0	407.5	412.4	7.1	21.0	28.3	32.5
450.0	0.0	8295.7	7854.4	5.5	14.2	25.2	41.9	450.0	0.0	433.2	412.5	7.1	15.7	29.4	37.7
451.0	0.0	8248.9	7855.3	5.2	15.2	24.1	50.3	451.0	0.0	407.7	412.5	6.8	15.7	25.2	31.5
452.0	0.0	8065.9	7855.7	5.5	15.7	27.3	50.3	452.0	0.0	444.1	412.5	7.1	17.8	32.5	37.7
453.0	0.0	8305.7	7856.7	5.5	14.2	24.1	54.5	453.0	0.0	425.5	412.6	7.1	18.9	27.3	31.5
454.0	0.0	8466.7	7858.1	5.2	13.6	26.2	41.9	454.0	0.0	421.3	412.6	6.6	14.2	28.3	48.2
455.0	0.0	8053.0	7858.5	5.5	15.7	25.2	48.2	455.0	0.0	409.9	412.6	6.8	19.9	29.4	35.7
456.0	0.0	8127.5	7859.1	5.5	15.2	26.2	50.3	456.0	0.0	381.0	412.5	7.1	16.3	23.1	41.9
457.0	0.0	8437.6	7860.4	5.5	14.2	23.1	48.2	457.0	0.0	420.4	412.5	7.1	14.7	26.2	33.6
458.0	0.0	8355.5	7861.4	5.5	13.6	22.0	37.7	458.0	0.0	453.0	412.6	7.1	16.3	23.1	27.3
459.0	0.0	8599.0	7863.1	5.2	13.6	21.0	44.0	459.0	0.0	421.7	412.6	6.8	15.2	26.2	35.7
460.0	0.0	8267.8	7863.9	5.5	14.2	25.2	52.4	460.0	0.0	410.1	412.6	6.6	13.6	24.1	54.5
461.0	0.0	8301.5	7864.9	5.5	14.7	25.2	48.2	461.0	0.0	459.0	412.7	6.6	16.3	30.4	46.1
462.0	0.0	8054.4	7865.3	5.5	16.3	24.1	44.0	462.0	0.0	399.1	412.7	6.6	17.8	27.3	35.7
463.0	0.0	8400.3	7866.4	5.5	14.2	21.0	37.7	463.0	0.0	460.1	412.8	7.3	15.2	23.1	27.3
464.0	0.0	8223.7	7867.2	5.5	15.2	25.2	39.8	464.0	0.0	434.9	412.8	7.1	14.7	24.1	31.5
465.0	0.0	8210.6	7868.0	5.5	14.7	23.1	48.2	465.0	0.0	449.7	412.9	6.8	17.8	25.2	37.7
466.0	0.0	8259.1	7868.8	5.5	14.7	26.2	50.3	466.0	0.0	443.5	413.0	6.6	17.8	27.3	41.9
467.0	0.0	8417.6	7870.0	5.5	13.6	21.0	35.7	467.0	0.0	436.8	413.0	7.1	17.8	24.1	26.2
468.0	0.0	8674.8	7871.7	5.2	13.1	21.0	37.7	468.0	0.0	468.0	413.2	6.8	16.8	23.1	31.5
469.0	0.0	8555.8	7873.1	5.2	13.6	26.2	50.3	469.0	0.0	410.8	413.2	7.1	19.9	35.7	58.7
470.0	0.0	8879.7	7875.3	5.2	12.1	21.0	48.2	470.0	0.0	428.2	413.2	6.6	14.7	25.2	30.4
471.0	0.0	8124.8	7875.8	5.5	15.2	23.1	62.9	471.0	0.0	431.5	413.2	7.3	16.3	25.2	32.5
472.0	0.0	8292.7	7876.7	5.5	14.7	23.1	60.8	472.0	0.0	390.2	413.2	6.8	18.9	27.3	48.2
473.0	0.0	8308.1	7877.6	5.5	13.6	25.2	46.1	473.0	0.0	452.8	413.3	7.1	16.8	27.3	35.7
474.0	0.0	8420.8	7878.8	5.2	14.2	23.1	52.4	474.0	0.0	430.3	413.3	7.3	17.8	27.3	28.3
475.0	0.0	8236.7	7879.5	5.5	14.2	23.1	41.9	475.0	0.0	478.8	413.4	7.1	14.7	25.2	29.4
476.0	0.0	8082.7	7879.9	5.5	15.2	25.2	62.9	476.0	0.0	446.3	413.5	6.8	19.9	25.2	37.7
477.0	0.0	8377.5	7881.0	5.5	14.7	24.1	39.8	477.0	0.0	411.3	413.5	7.1	17.8	24.1	30.4
478.0	0.0	8329.6	7881.9	5.2	15.7	23.1	35.7	478.0	0.0	402.4	413.5	6.8	15.2	29.4	33.6
479.0	0.0	8736.5	7883.7	5.2	12.6	23.1	39.8	479.0	0.0	441.1	413.5	6.6	14.2	25.2	44.0
480.0	0.0	8469.5	7884.9	5.2	14.7	24.1	56.6	480.0	0.0	439.2	413.6	6.8	16.3	28.3	46.1
481.0	0.0	8503.8	7886.2	5.5	14.2	22.0	41.9	481.0	0.0	436.4	413.6	6.8	15.2	23.1	28.3
482.0	0.0	8238.1	7886.9	5.5	15.2	24.1	41.9	482.0	0.0	436.1	413.7	6.8	18.9	28.3	35.7
483.0	0.0	8263.7	7887.7	5.5	14.7	23.1	35.7	483.0	0.0	457.4	413.8	6.8	17.8	23.1	28.3
484.0	0.0	8176.6	7888.3	5.5	15.7	26.2	67.1	484.0	0.0	381.0	413.7	6.8	16.3	26.2	32.5
485.0	0.0	8269.1	7889.1	5.5	14.2	23.1	50.3	485.0	0.0	439.9	413.8	6.8	16.8	26.2	37.7
486.0	0.0	7895.4	7889.1	5.5	16.8	29.4	88.1	486.0	0.0	393.2	413.7	6.8	18.9	27.3	30.4
487.0	0.0	7958.8	7889.3	5.2	16.3	29.4	71.3	487.0	0.0	418.8	413.7	6.8	18.9	46.1	50.3
488.0	0.0	8296.9	7890.1	5.2	14.7	24.1	48.2	488.0	0.0	453.7	413.8	7.3	17.8	28.3	39.8
489.0	0.0	8771.5	7891.9	5.2	12.6	22.0	50.3	489.0	0.0	431.1	413.8	6.8	13.1	27.3	48.2
490.0	0.0	8568.2	7893.3	5.2	14.2	23.1	39.8	490.0	0.0	404.3	413.8	7.1	16.3	26.2	35.7
491.0	0.0	8031.2	7893.6	5.5	15.2	27.3	75.5	491.0	0.0	421.7	413.8	7.1	19.9	24.1	37.7
492.0	0.0	8270.3	7894.3	5.5	14.7	25.2	41.9	492.0	0.0	436.2	413.9	6.8	16.8	25.2	35.7
493.0	0.0	8445.7	7895.5	5.2	14.2	22.0	39.8	493.0	0.0	446.5	414.0	7.1	15.2	19.9	26.2
494.0	0.0	8229.3	7896.1	5.5	14.7	23.1	46.1	494.0	0.0	420.4	414.0	7.1	17.8	28.3	30.4
495.0	0.0	8308.6	7896.9	5.5	14.7	23.1	44.0	495.0	0.0	448.1	414.0	6.8	21.0	24.1	30.4
496.0	0.0	8368.4	7897.9	5.5	14.2	23.1	44.0	496.0	0.0	451.8	414.1	6.3	14.7	23.1	48.2
497.0	0.0	8275.5	7898.7	5.5	14.7	24.1	46.1	497.0	0.0	447.2	414.2	6.8	21.0	30.4	35.7
498.0	0.0	8098.5	7899.1	5.2	15.7	27.3	71.3	498.0	0.0	436.9	414.2	6.8	14.7	26.2	33.6
499.0	0.0	8494.4	7900.3	5.5	14.2	21.0	33.6	499.0	0.0	440.1	414.3	6.8	15.2	23.1	27.3
500.0	0.0	8242.6	7900.9	5.5	14.7	25.2	39.8	500.0	0.0	448.7	414.3	6.8	16.8	28.3	39.8
501.0	0.0	8207.2	7901.6	5.5	14.7	26.2	48.2	501.0	0.0	450.0	414.4	6.8	17.8	29.4	46.1
502.0	0.0	8637.3	7903.0	5.5	12.6	21.0	48.2	502.0	0.0	453.5	414.5	7.1	14.2	25.2	37.7
503.0	0.0	8212.9	7903.6	5.5	14.7	25.2	46.1	503.0	0.0	454.5	414.6	7.1	17.8	27.3	39.8
504.0	0.0	8403.7	7904.6	5.2	14.2	23.1	54.5	504.0	0.0	462.9	414.7	6.8	18.9	27.3	32.5
505.0	0.0	8336.8	7905.5	5.5	13.6	22.0	39.8	505.0	0.0	466.3	414.8	7.1	16.8	25.2	39.8
506.0	0.0	8211.5	7906.1	5.5	14.7	25.2	44.0	506.0	0.0	403.9	414.7	6.8	16.3	24.1	33.6
507.0	0.0	8433.4	7907.1	5.5	14.2	23.1	39.8	507.0	0.0	478.4	414.9	7.3	17.8	24.1	28.3
508.0	0.0	8488.9	7908.3	5.2	14.2	23.1	39.8	508.0	0.0	442.0	414.9	6.6	14.2	27.3	31.5
509.0	0.0	8333.4	7909.1	5.5	14.2	23.1	46.1	509.0	0.0	465.0	415.0	6.8	17.8	22.0	33.6
510.0	0.0	8526.7	7910.3	5.2	13.1	23.1	39.8	510.0	0.0	446.6	415.1	6.6	17.8	27.3	39.8
511.0	0.0	8277.2	7911.0	5.5	14.7	24.1	52.4	511.0	0.0	417.0	415.1	7.1	17.8	28.3	50.3
512.0	0.0	8453.3	7912.1	5.2	13.6	24.1	56.6	512.0	0.0	419.0	415.1	6.6	13.6	35.7	39.8
513.0	0.0	8079.8	7912.4	5.5	14.7	29.4	71.3	513.0	0.0	408.3	415.1	6.3	14.7	30.4	54.5
514.0	0.0	8160.7	7912.9	5.2	15.2	26.2	46.1	514.0	0.0	469.6	415.2	7.1	14.2	28.3	32.5
515.0	0.0	7908.2	7912.9	5.5	15.7	25.2	41.9	515.0	0.0	430.4	415.2	7.6	17.8	27.3	33.6
516.0	0.0	8111.4	7913.3	5.5	15.2	25.2	41.9	516.0	0.0	399.5	415.2	7.1	18.9	28.3	39.8
517.0	0.0	8596.7	7914.6	5.2	13.1	22.0	48.2	517.0	0.0	469.6	415.3	6.8	14.7	23.1	27.3
518.0	0.0	8534.7	7915.8	5.5	13.6	22.0	41.9	518.0	0.0	404.7	415.3	6.8	14.7	19.9	39.8
519.0	0.0	8006.7	7916.0	5.5	15.7	27.3	79.7	519.0	0.0	427.7	415.3	7.3	17.8	30.4	52.4
520.0	0.0	8390.2	7916.9	5.5	14.2	22.0	37.7	520.0	0.0	489.6	415.4	7.1	17.8	27.3	39.8
521.0	0.0	8652.2	7918.3	5.2	13.1	22.0	46.1	521.0	0.0	424.1	415.5	6.8	16.8	35.7	46.1
522.0	0.0	8188.5	7918.8	5.5	14.7	24.1	41.9	522.0	0.0	447.9	415.5	6.6	16.8	26.2	37.7
523.0	0.0	7982.2	7918.9	5.5	15.2	27.3	92.3	523.0	0.0	409.9	415.5	7.6	17.8	31.5	52.4
524.0	0.0	8404.2	7919.9	5.2	14.2	23.1	41.9	524.0	0.0	433.9	415.5	6.3	16.8	24.1	28.3
525.0	0.0	8287.9	7920.6	5.5	15.2	22.0	50.3	525.0	0.0	411.4	415.5	6.8	14.2	23.1	25.2
526.0	0.0	8442.0	7921.6	5.2	13.6	25.2	50.3	526.0	0.0	413.7	415.5	7.1	15.7	24.1	39.8
527.0	0.0	8467.7	7922.6	5.5	13.6	25.2	50.3	527.0	0.0	423.4	415.5	7.1	17.8	29.4	35.7
528.0	0.0	8397.7	7923.5	5.5	14.2	22.0	37.7	528.0	0.0	466.4	415.6	7.1	14.7	24.1	29.4
529.0	0.0	8244.4	7924.1	5.5	14.2	23.1	37.7	529.0	0.0	457.3	415.7	7.1	15.7	26.2	37.7
530.0	0.0	8191.5	7924.6	5.5	15.7	24.1	50.3	530.0	0.0	447.7	415.8	6.8	14.2	25.2	35.7
531.0	0.0	8439.3	7925.6	5.5	13.6	23.1	48.2	531.0	0.0	442.4	415.8	6.8	19.9	32.5	35.7
532.0	0.0	8451.9	7926.6	5.2	14.2	23.1	46.1	532.0	0.0	454.7	415.9	6.3	15.7	27.3	31.5
533.0	0.0	8486.2	7927.6	5.5	13.6	22.0	35.7	533.0	0.0	485.4	416.0	6.8	15.7	23.1	27.3
534.0	0.0	8272.1	7928.3	5.5	14.2	22.0	44.0	534.0	0.0	445.8	416.1	7.3	15.7	26.2	41.9
535.0	0.0	8025.1	7928.5	5.5	15.2	28.3	83.9	535.0	0.0	433.5	416.1	7.3	17.8	28.3	39.8
536.0	0.0	8217.5	7929.0	5.5	13.6	23.1	46.1	536.0	0.0	428.3	416.1	7.1	17.8	27.3	33.6
537.0	0.0	7135.3	7927.5	5.5	18.9	41.9	117.4	537.0	0.0	404.8	416.1	6.3	22.0	41.9	71.3
538.0	0.0	8247.3	7928.1	5.5	14.7	26.2	52.4	538.0	0.0	439.3	416.2	7.3	16.3	30.4	39.8
539.0	0.0	8371.0	7928.9	5.5	13.6	22.0	41.9	539.0	0.0	450.2	416.2	6.8	16.3	22.0	28.3
540.0	0.0	8341.1	7929.7	5.2	14.2	25.2	44.0	540.0	0.0	411.1	416.2	7.3	19.9	28.3	35.7
541.0	0.0	8552.9	7930.8	5.2	14.2	26.2	46.1	541.0	0.0	426.1	416.2	6.6	16.3	31.5	35.7
542.0	0.0	8206.6	7931.4	5.2	14.7	30.4	52.4	542.0	0.0	410.4	416.2	6.8	17.8	31.5	62.9
543.0	0.0	8424.7	7932.2	5.2	14.7	24.1	46.1	543.0	0.0	386.3	416.2	7.3	15.2	24.1	37.7
544.0	0.0	8450.2	7933.2	5.5	14.2	23.1	41.9	544.0	0.0	439.2	416.2	7.1	17.8	32.5	35.7
545.0	0.0	8242.3	7933.8	5.5	14.7	25.2	56.6	545.0	0.0	428.0	416.2	7.3	17.8	27.3	33.6
546.0	0.0	8465.8	7934.7	5.5	13.6	21.0	37.7	546.0	0.0	445.0	416.3	7.1	15.2	24.1	37.7
547.0	0.0	8197.4	7935.2	5.5	15.2	24.1	44.0	547.0	0.0	423.7	416.3	7.1	17.8	27.3	33.6
548.0	0.0	8433.0	7936.1	5.2	14.2	24.1	48.2	548.0	0.0	434.3	416.3	6.6	16.3	24.1	26.2
549.0	0.0	8412.4	7937.0	5.5	14.7	24.1	50.3	549.0	0.0	429.2	416.4	6.8	14.2	19.9	37.7
550.0	0.0	8099.7	7937.3	5.5	15.2	27.3	83.9	550.0	0.0	404.7	416.3	7.1	15.2	33.6	48.2
551.0	0.0	8444.4	7938.2	5.5	13.6	23.1	39.8	551.0	0.0	454.2	416.4	6.8	16.3	29.4	35.7
552.0	0.0	8274.8	7938.8	5.5	14.7	25.2	39.8	552.0	0.0	412.0	416.4	6.8	15.2	23.1	32.5
553.0	0.0	8409.6	7939.7	5.5	14.2	24.1	46.1	553.0	0.0	416.9	416.4	6.8	16.8	27.3	39.8
554.0	0.0	8231.5	7940.2	5.5	14.7	24.1	46.1	554.0	0.0	429.5	416.4	7.1	17.8	25.2	29.4
555.0	0.0	7889.8	7940.1	5.5	15.7	25.2	44.0	555.0	0.0	405.3	416.4	7.1	18.9	25.2	39.8
556.0	0.0	8241.8	7940.7	5.5	14.7	22.0	37.7	556.0	0.0	432.1	416.4	7.1	16.8	26.2	29.4
557.0	0.0	8170.2	7941.1	5.5	14.7	23.1	44.0	557.0	0.0	439.8	416.5	6.8	21.0	29.4	41.9
558.0	0.0	7777.5	7940.8	5.5	16.3	30.4	58.7	558.0	0.0	428.6	416.5	7.3	18.9	41.9	46.1
559.0	0.0	8464.2	7941.7	5.2	13.6	24.1	41.9	559.0	0.0	467.8	416.6	6.6	14.7	27.3	44.0
560.0	0.0	8192.3	7942.2	5.2	16.3	28.3	56.6	560.0	0.0	431.0	416.6	6.6	17.8	29.4	39.8
561.0	0.0	8350.5	7942.9	5.2	14.7	24.1	37.7	561.0	0.0	445.9	416.7	6.8	16.8	26.2	29.4
562.0	0.0	8201.3	7943.3	5.2	15.2	27.3	48.2	562.0	0.0	438.0	416.7	7.3	14.7	31.5	37.7
563.0	0.0	8295.5	7944.0	5.5	14.7	23.1	54.5	563.0	0.0	448.1	416.8	6.6	16.3	25.2	33.6
564.0	0.0	8303.5	7944.6	5.5	14.2	23.1	41.9	564.0	0.0	414.9	416.8	7.3	16.3	26.2	35.7
565.0	0.0	8319.3	7945.3	5.2	14.7	26.2	44.0	565.0	0.0	423.6	416.8	7.1	16.8	28.3	35.7
566.0	0.0	8436.5	7946.1	5.5	14.2	23.1	35.7	566.0	0.0	463.1	416.9	6.6	15.7	26.2	35.7
567.0	0.0	8292.1	7946.7	5.5	14.7	23.1	39.8	567.0	0.0	458.3	416.9	6.8	15.7	22.0	29.4
568.0	0.0	8437.0	7947.6	5.2	14.2	22.0	44.0	568.0	0.0	468.2	417.0	6.8	18.9	24.1	28.3
569.0	0.0	8173.4	7948.0	5.5	14.7	23.1	39.8	569.0	0.0	431.7	417.0	7.1	16.8	24.1	31.5
570.0	0.0	8518.1	7949.0	5.2	14.2	24.1	39.8	570.0	0.0	435.0	417.1	6.6	15.2	32.5	37.7
571.0	0.0	7951.6	7949.0	5.5	15.2	29.4	92.3	571.0	0.0	459.9	417.1	7.1	17.8	35.7	41.9
572.0	0.0	8331.9	7949.7	5.2	14.7	28.3	48.2	572.0	0.0	477.5	417.3	7.1	19.9	29.4	35.7
573.0	0.0	8177.3	7950.1	5.2	14.2	28.3	92.3	573.0	0.0	450.4	417.3	6.8	14.2	28.3	33.6
574.0	0.0	8144.3	7950.4	5.2	16.3	27.3	48.2	574.0	0.0	401.6	417.3	6.8	18.9	35.7	44.0
575.0	0.0	8456.5	7951.3	5.2	14.2	25.2	46.1	575.0	0.0	420.0	417.3	6.6	17.8	26.2	33.6
576.0	0.0	7656.6	7950.8	5.5	17.8	28.3	79.7	576.0	0.0	384.0	417.2	6.0	19.9	27.3	30.4
577.0	0.0	8456.7	7951.7	5.5	13.6	23.1	44.0	577.0	0.0	431.9	417.3	6.8	15.7	21.0	26.2
578.0	0.0	8173.4	7952.0	5.2	15.2	26.2	60.8	578.0	0.0	442.0	417.3	6.8	14.2	24.1	54.5
579.0	0.0	8190.1	7952.5	5.5	14.7	26.2	50.3	579.0	0.0	445.6	417.3	7.1	16.3	26.2	39.8
580.0	0.0	8472.2	7953.4	5.5	13.6	22.0	44.0	580.0	0.0	435.0	417.4	7.3	13.6	22.0	35.7
581.0	0.0	8541.9	7954.4	5.2	14.2	24.1	41.9	581.0	0.0	463.5	417.5	6.3	14.7	18.9	26.2
582.0	0.0	8477.1	7955.3	5.2	13.6	23.1	37.7	582.0	0.0	453.7	417.5	6.8	19.9	28.3	32.5
583.0	0.0	8429.1	7956.1	5.5	13.6	22.0	39.8	583.0	0.0	462.3	417.6	6.6	15.2	24.1	41.9
584.0	0.0	8349.8	7956.7	5.5	14.2	24.1	58.7	584.0	0.0	444.9	417.6	6.8	16.8	32.5	54.5
585.0	0.0	8186.1	7957.2	5.5	15.7	25.2	39.8	585.0	0.0	416.4	417.6	7.1	15.7	35.7	44.0
586.0	0.0	8471.3	7958.0	5.5	14.2	21.0	39.8	586.0	0.0	463.7	417.7	6.6	13.1	21.0	30.4
587.0	0.0	8206.6	7958.4	5.2	15.2	26.2	60.8	587.0	0.0	426.1	417.7	7.1	17.8	27.3	46.1
588.0	0.0	8516.4	7959.4	5.2	14.2	22.0	44.0	588.0	0.0	437.7	417.8	6.6	15.2	21.0	37.7
589.0	0.0	7973.8	7959.4	5.5	16.8	29.4	58.7	589.0	0.0	406.8	417.7	7.3	17.8	26.2	31.5
590.0	0.0	8410.3	7960.2	5.2	14.7	24.1	44.0	590.0	0.0	406.3	417.7	6.6	17.8	28.3	37.7
591.0	0.0	8189.4	7960.6	5.5	14.7	24.1	48.2	591.0	0.0	454.2	417.8	7.1	16.3	22.0	37.7
592.0	0.0	8255.1	7961.1	5.5	14.7	24.1	35.7	592.0	0.0	444.8	417.8	7.3	15.2	28.3	39.8
593.0	0.0	8322.9	7961.7	5.5	14.2	23.1	56.6	593.0	0.0	404.1	417.8	7.1	17.8	27.3	32.5
594.0	0.0	8219.5	7962.1	5.5	15.2	25.2	48.2	594.0	0.0	464.1	417.9	7.1	19.9	27.3	37.7
595.0	0.0	8424.8	7962.9	5.2	14.2	26.2	58.7	595.0	0.0	424.3	417.9	6.6	16.3	31.5	39.8
596.0	0.0	8372.2	7963.6	5.5	14.2	23.1	50.3	596.0	0.0	448.1	418.0	6.6	16.3	28.3	46.1
597.0	0.0	8235.3	7964.0	5.5	14.7	24.1	33.6	597.0	0.0	444.6	418.0	7.1	17.8	24.1	33.6
598.0	0.0	8324.0	7964.6	5.5	14.2	22.0	39.8	598.0	0.0	423.1	418.0	7.3	17.8	23.1	37.7
599.0	0.0	8452.0	7965.4	5.5	13.6	22.0	50.3	599.0	0.0	460.1	418.1	7.1	15.2	28.3	37.7
600.0	0.0	8311.3	7966.0	5.5	14.2	22.0	39.8	600.0	0.0	446.9	418.1	7.3	15.2	22.0	31.5
601.0	0.0	8394.5	7966.7	5.2	14.7	23.1	39.8	601.0	0.0	448.1	418.2	6.6	15.7	22.0	30.4
602.0	0.0	8073.1	7966.9	5.5	14.7	25.2	46.1	602.0	0.0	429.7	418.2	7.6	18.9	23.1	39.8
603.0	0.0	8223.7	7967.3	5.5	15.2	23.1	44.0	603.0	0.0	389.2	418.1	7.1	18.9	30.4	33.6
604.0	0.0	8563.2	7968.3	5.2	14.2	22.0	39.8	604.0	0.0	404.5	418.1	6.8	16.8	23.1	33.6
605.0	0.0	8084.2	7968.5	5.5	14.7	24.1	48.2	605.0	0.0	400.3	418.1	7.1	17.8	24.1	27.3
606.0	0.0	8342.8	7969.1	5.5	14.2	23.1	52.4	606.0	0.0	395.1	418.1	6.8	18.9	25.2	28.3
607.0	0.0	8256.0	7969.6	5.5	14.2	22.0	50.3	607.0	0.0	470.3	418.1	6.8	15.7	28.3	44.0
608.0	0.0	8179.0	7970.0	5.2	15.2	30.4	79.7	608.0	0.0	425.5	418.2	6.8	19.9	32.5	46.1
609.0	0.0	7889.6	7969.8	5.5	16.3	25.2	44.0	609.0	0.0	488.8	418.3	6.8	16.8	28.3	33.6
610.0	0.0	8323.1	7970.4	5.5	14.7	24.1	56.6	610.0	0.0	432.4	418.3	6.8	14.7	23.1	29.4
611.0	0.0	8287.1	7970.9	5.5	14.7	25.2	48.2	611.0	0.0	430.8	418.3	7.1	14.2	23.1	25.2
612.0	0.0	8494.3	7971.8	5.5	13.6	21.0	35.7	612.0	0.0	460.1	418.4	6.3	16.8	24.1	35.7
613.0	0.0	8317.7	7972.3	5.5	14.7	23.1	44.0	613.0	0.0	446.0	418.4	7.3	16.8	23.1	26.2
614.0	0.0	8371.8	7973.0	5.2	14.7	23.1	39.8	614.0	0.0	449.0	418.5	6.8	16.3	26.2	30.4
615.0	0.0	8125.4	7973.2	5.5	14.7	23.1	41.9	615.0	0.0	436.6	418.5	7.3	14.7	23.1	32.5
616.0	0.0	8205.7	7973.6	5.5	14.7	26.2	39.8	616.0	0.0	471.6	418.6	7.1	16.3	32.5	46.1
617.0	0.0	8524.9	7974.5	5.2	13.6	23.1	44.0	617.0	0.0	422.6	418.6	7.1	17.8	26.2	46.1
618.0	0.0	8296.1	7975.0	5.2	14.2	24.1	41.9	618.0	0.0	442.6	418.6	7.1	14.7	24.1	35.7
619.0	0.0	8272.7	7975.5	5.5	15.2	24.1	44.0	619.0	0.0	403.4	418.6	6.8	14.7	24.1	33.6
620.0	0.0	8262.6	7976.0	5.5	15.2	24.1	50.3	620.0	0.0	392.4	418.6	7.1	15.2	21.0	27.3
621.0	0.0	8268.9	7976.4	5.5	14.7	23.1	39.8	621.0	0.0	446.9	418.6	7.3	15.7	24.1	31.5
622.0	0.0	8336.1	7977.0	5.5	14.7	23.1	46.1	622.0	0.0	424.9	418.6	6.8	18.9	25.2	29.4
623.0	0.0	8413.6	7977.7	5.2	14.7	24.1	46.1	623.0	0.0	440.8	418.7	7.1	18.9	28.3	39.8
624.0	0.0	8458.7	7978.5	5.5	13.6	23.1	41.9	624.0	0.0	446.1	418.7	6.6	14.2	25.2	32.5
625.0	0.0	8212.4	7978.9	5.5	15.2	23.1	41.9	625.0	0.0	422.0	418.7	6.3	17.8	28.3	41.9
