1.3,1,10,1.0,1.0,1.0,0.847444786134,0.435694878272,-0.0994473748184
1.3,5,10,1.0,1.0,1.0,-1.60005417458,-1.57905384854,-2.00592482602
1.3,10,10,1.0,1.0,1.0,-2.90237855704,-4.28331000303,-3.23936877024
1.3,30,10,1.0,1.0,1.0,-0.219080546322,0.220536507411,-0.733827099059
1.3,60,10,1.0,1.0,1.0,-0.682607053008,-4.93027727426,-0.762657932479
1.3,1,30,1.0,1.0,1.0,-3.46226358834,-69.6199987445,-1.60712333689
1.3,5,30,1.0,1.0,1.0,-3.92242331509,-21.6200866148,-6.04776032384
1.3,10,30,1.0,1.0,1.0,-6.19732351176,-5271.17313553,0.884398413886
1.3,30,30,1.0,1.0,1.0,-4.67218636946,-106.575293589,-3.87940573147
1.3,60,30,1.0,1.0,1.0,-0.930131150315,-1.41281529341,-7.04174620206
1.4,1,5,1.0,1.0,1.0,-2.19934604821,-3.02950949779,0.199149539974
1.4,5,5,1.0,1.0,1.0,0.999439595753,0.892837627219,0.999276075695
1.4,10,5,1.0,1.0,1.0,-2.3989266645,-63170.2063235,0.504132400964
1.4,30,5,1.0,1.0,1.0,-3.38017125847,-9.04888287513,-1.43430497552
1.4,60,5,1.0,1.0,1.0,0.690652676658,0.146406019993,0.761471114278
1.4,1,10,1.0,1.0,1.0,-2.92112132639,-1.62258664489,-1.69230312328
1.4,5,10,1.0,1.0,1.0,-0.000960912707642,-0.647180048566,0.482554931872
1.4,10,10,1.0,1.0,1.0,-1.79196836495,-5.7429710722,-1.62044034159
1.4,30,10,1.0,1.0,1.0,-4.65625321329,-1.77811061577,-8.655168202
1.4,60,10,1.0,1.0,1.0,-3.19625513341,-4.62502791704,-4.08336124969
1.4,1,30,1.0,1.0,1.0,0.977301157588,-0.470207568106,0.867742733098
1.4,5,30,1.0,1.0,1.0,-7.96673155322,-5.71198100731,-7.42623055111
1.4,10,30,1.0,1.0,1.0,-7.73905910378,-9.56887631223,-3.53569967062
1.4,30,30,1.0,1.0,1.0,0.893709593343,-11.2299923138,0.710133553604
1.4,60,30,1.0,1.0,1.0,-2.0748328315,-13.2517101709,-1.39448715485
1.5,1,5,1.0,1.0,1.0,0.923209616679,0.725580630245,0.7615123231
1.5,5,5,1.0,1.0,1.0,-0.0096200378227,-2.49655142795,-0.0174695066373
1.5,10,5,1.0,1.0,1.0,0.889370156584,0.759279261073,0.915902460485
1.5,30,5,1.0,1.0,1.0,0.759360618015,-14.8483118771,0.897525393627
1.5,60,5,1.0,1.0,1.0,0.324738822865,0.289136769754,0.479612877855
1.5,1,10,1.0,1.0,1.0,0.339681152264,-158.377355352,0.796545462801
1.5,5,10,1.0,1.0,1.0,0.901246146779,0.417700606746,0.984484727548
1.5,10,10,1.0,1.0,1.0,0.992065681944,0.865672421957,0.98392681519
1.5,30,10,1.0,1.0,1.0,0.961726234989,0.692667390844,0.746248390125
1.5,60,10,1.0,1.0,1.0,0.280130082545,-52.382825314,0.843205280869
1.5,1,30,1.0,1.0,1.0,0.486359081622,-8.11014275622,0.887453737996
1.5,5,30,1.0,1.0,1.0,-0.156856085596,-27.4517693776,0.74630207598
1.5,10,30,1.0,1.0,1.0,-3.72657585554,-3095.72981152,-1.04988130437
1.5,30,30,1.0,1.0,1.0,0.0761492548098,-0.0542110905822,0.737971413963
1.5,60,30,1.0,1.0,1.0,0.826870357477,0.945242300987,0.874825765222
1.6,1,5,1.0,1.0,1.0,-0.199859489679,-0.0490721322203,0.433856802673
1.6,5,5,1.0,1.0,1.0,0.83750340508,0.22551879395,0.807702225855
1.6,10,5,1.0,1.0,1.0,0.558123255789,-32.9140391739,0.917219053129
1.6,30,5,1.0,1.0,1.0,0.168743618019,-0.781482319007,0.346628714467
1.6,60,5,1.0,1.0,1.0,0.473095888813,-1.55453572494,0.939129169222
1.6,1,10,1.0,1.0,1.0,-4.33095529318,-3.83756575687,-1.62309676563
1.6,5,10,1.0,1.0,1.0,-5.68252081045,-41185.6460348,0.346264870765
1.6,10,10,1.0,1.0,1.0,-0.597147919966,-11.731614332,-0.422338389474
1.6,30,10,1.0,1.0,1.0,-0.8931326589,-8.05854213459,-0.635549798296
1.6,60,10,1.0,1.0,1.0,0.905433088172,0.988948325106,0.820935963714
1.6,1,30,1.0,1.0,1.0,-0.04581248113,-2.40033473371,0.589541111177
1.6,5,30,1.0,1.0,1.0,0.770508940228,-0.231128975863,0.867960235916
1.6,10,30,1.0,1.0,1.0,-0.432455806023,-169.592111681,0.814784223283
1.6,30,30,1.0,1.0,1.0,0.915754323306,0.902340640319,0.965709254754
1.6,60,30,1.0,1.0,1.0,0.186582896998,-3.96122120686,0.713777529605
1.7,1,5,1.0,1.0,1.0,0.816632453739,-3.54471258906,0.884626131391
1.7,5,5,1.0,1.0,1.0,0.509004314189,0.645904743117,0.489345355544
1.7,10,5,1.0,1.0,1.0,-7.96163280105,-2.30056960551,-13.120437172
1.7,30,5,1.0,1.0,1.0,0.125998560661,0.598869161529,0.210426633231
1.7,60,5,1.0,1.0,1.0,0.664007920101,-0.911610998783,0.783835649376
1.7,1,10,1.0,1.0,1.0,0.00602172422744,0.340605055337,-0.584330253794
1.7,5,10,1.0,1.0,1.0,-0.273197047334,-0.260751155962,-0.0300712512567
1.7,10,10,1.0,1.0,1.0,-0.748601745494,-2.92802814611,-0.507246596299
1.7,30,10,1.0,1.0,1.0,-18.645386147,-88749.1874257,-2.10016620422
1.7,60,10,1.0,1.0,1.0,0.315284967016,-4.04246155622,0.951365070612
1.7,1,30,1.0,1.0,1.0,0.590315607113,-17.2176883421,0.868289728719
1.7,5,30,1.0,1.0,1.0,0.881660527767,-238.995437987,0.859070345161
1.7,10,30,1.0,1.0,1.0,-0.0081621669003,-7.66966307702,0.945903561379
1.7,30,30,1.0,1.0,1.0,-0.0708407498399,-0.983834411297,-0.00796547044748
1.7,60,30,1.0,1.0,1.0,-0.825812232322,-0.285878105995,-0.864578942379
1.8,1,5,1.0,1.0,1.0,0.277290865989,0.800309818923,-0.29093123136
1.8,5,5,1.0,1.0,1.0,0.918002477646,-0.135778059391,0.895217990157
1.8,10,5,1.0,1.0,1.0,0.414301767058,0.191809765612,0.576248977351
1.8,30,5,1.0,1.0,1.0,-0.128727287467,0.0901624839873,0.15091275203
1.8,60,5,1.0,1.0,1.0,0.709983292531,0.548170681783,0.806335471364
1.8,1,10,1.0,1.0,1.0,0.0584732855954,-71.6214753961,0.953416480192
1.8,5,10,1.0,1.0,1.0,0.871408997141,-0.483282954849,0.868233235643
1.8,10,10,1.0,1.0,1.0,0.70992235691,-0.0758144260903,0.701659557834
1.8,30,10,1.0,1.0,1.0,0.934222767252,-37.1238563608,0.905233784541
1.8,60,10,1.0,1.0,1.0,0.968948897437,0.364733627047,0.97072272244
1.8,1,30,1.0,1.0,1.0,-961.373537608,-1227.36777261,-1386.61961686
1.8,5,30,1.0,1.0,1.0,0.966741714955,0.872065834313,0.947726079854
1.8,10,30,1.0,1.0,1.0,0.553867071036,-2.46069205349,0.913221883827
1.8,30,30,1.0,1.0,1.0,0.928606723211,0.948057894256,0.956753843273
1.8,60,30,1.0,1.0,1.0,0.975326965053,0.833510057819,0.820440891775
