22775026969, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 7.0312519999999994, 'med(spanlatch_wait)': 7.151492, 'p99(spanlatch_wait)': 7.30107626, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
22775026969, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': nan, 'med(spanlatch_wait)': nan, 'p99(spanlatch_wait)': nan, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 6237.5265019999997, 'med(latency)': 6237.526502, 'p99(latency)': 6237.526502}
21269118, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 9.3900693333333347, 'med(spanlatch_wait)': 7.143986, 'p99(spanlatch_wait)': 14.23100202, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
21269118, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': nan, 'med(spanlatch_wait)': nan, 'p99(spanlatch_wait)': nan, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 6237.5265019999997, 'med(latency)': 6237.526502, 'p99(latency)': 6237.526502}
123941, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 7.1568216666666657, 'med(spanlatch_wait)': 7.120875, 'p99(spanlatch_wait)': 7.674830780000001, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
123941, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': nan, 'med(spanlatch_wait)': nan, 'p99(spanlatch_wait)': nan, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 6237.5265019999997, 'med(latency)': 6237.526502, 'p99(latency)': 6237.526502}
11348, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 9.7359020000000012, 'med(spanlatch_wait)': 8.373036, 'p99(spanlatch_wait)': 12.914227619999998, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 7855.9930700000004, 'med(latency)': 7855.99307, 'p99(latency)': 7855.99307}
841, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 7.9741766666666658, 'med(spanlatch_wait)': 8.256459, 'p99(spanlatch_wait)': 8.383033840000001, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 7855.9930700000004, 'med(latency)': 7855.99307, 'p99(latency)': 7855.99307}
841, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': nan, 'med(spanlatch_wait)': nan, 'p99(spanlatch_wait)': nan, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
841, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': nan, 'med(spanlatch_wait)': nan, 'p99(spanlatch_wait)': nan, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
841, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 7.6595668000000003, 'med(spanlatch_wait)': 6.566366, 'p99(spanlatch_wait)': 14.827425680000001, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
841, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': nan, 'med(spanlatch_wait)': nan, 'p99(spanlatch_wait)': nan, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 18425.196838, 'med(latency)': 18425.196838, 'p99(latency)': 18425.196838}
133849897, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 7.5655236666666665, 'med(spanlatch_wait)': 8.359663, 'p99(spanlatch_wait)': 8.5535854, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 7855.9930700000004, 'med(latency)': 7855.99307, 'p99(latency)': 7855.99307}
471938, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 8.2256763333333325, 'med(spanlatch_wait)': 8.092871, 'p99(spanlatch_wait)': 8.562143019999999, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 7855.9930700000004, 'med(latency)': 7855.99307, 'p99(latency)': 7855.99307}
31663, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 9.9958749999999998, 'med(spanlatch_wait)': 8.584168, 'p99(spanlatch_wait)': 12.910388779999998, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 7855.9930700000004, 'med(latency)': 7855.99307, 'p99(latency)': 7855.99307}
1552, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 6.2238390000000008, 'med(spanlatch_wait)': 5.950883, 'p99(spanlatch_wait)': 7.23805714, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
1552, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': nan, 'med(spanlatch_wait)': nan, 'p99(spanlatch_wait)': nan, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 12913.421609000001, 'med(latency)': 12913.421609, 'p99(latency)': 12913.421609}
268, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 8.3170190000000002, 'med(spanlatch_wait)': 8.844997, 'p99(spanlatch_wait)': 10.12453204, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
268, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': nan, 'med(spanlatch_wait)': nan, 'p99(spanlatch_wait)': nan, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 12913.421609000001, 'med(latency)': 12913.421609, 'p99(latency)': 12913.421609}
268, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': nan, 'med(spanlatch_wait)': nan, 'p99(spanlatch_wait)': nan, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
268, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 7.1918059999999997, 'med(spanlatch_wait)': 6.914168, 'p99(spanlatch_wait)': 8.549590040000002, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 1850.4904280000001, 'med(latency)': 1850.490428, 'p99(latency)': 1850.490428}
268, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': nan, 'med(spanlatch_wait)': nan, 'p99(spanlatch_wait)': nan, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
268, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 20.466765666666667, 'med(spanlatch_wait)': 16.67866, 'p99(spanlatch_wait)': 36.24335648, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
5149533078, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 7.6730220000000005, 'med(spanlatch_wait)': 7.475091, 'p99(spanlatch_wait)': 9.87415942, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
5149533078, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': nan, 'med(spanlatch_wait)': nan, 'p99(spanlatch_wait)': nan, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 12913.421609000001, 'med(latency)': 12913.421609, 'p99(latency)': 12913.421609}
12074039, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 8.4925270000000008, 'med(spanlatch_wait)': 9.904906, 'p99(spanlatch_wait)': 9.93946374, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
12074039, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': nan, 'med(spanlatch_wait)': nan, 'p99(spanlatch_wait)': nan, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 12913.421609000001, 'med(latency)': 12913.421609, 'p99(latency)': 12913.421609}
121213, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 8.4546250000000001, 'med(spanlatch_wait)': 8.315918, 'p99(spanlatch_wait)': 10.26413056, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
121213, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': nan, 'med(spanlatch_wait)': nan, 'p99(spanlatch_wait)': nan, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
121213, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': 3.690185, 'med(spanlatch_wait)': 3.690185, 'p99(spanlatch_wait)': 6.087374759999999, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 24519.473786999999, 'med(latency)': 24519.473787, 'p99(latency)': 24519.473787}
539, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 8.268480666666667, 'med(spanlatch_wait)': 7.69558, 'p99(spanlatch_wait)': 10.2919038, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
539, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': nan, 'med(spanlatch_wait)': nan, 'p99(spanlatch_wait)': nan, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
539, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': 3.061747, 'med(spanlatch_wait)': 3.061747, 'p99(spanlatch_wait)': 6.0118174799999995, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 24519.473786999999, 'med(latency)': 24519.473787, 'p99(latency)': 24519.473787}
445976913672, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 9.2703433333333347, 'med(spanlatch_wait)': 10.301791, 'p99(spanlatch_wait)': 10.78229284, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
445976913672, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': nan, 'med(spanlatch_wait)': nan, 'p99(spanlatch_wait)': nan, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
445976913672, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': 3.7171799999999999, 'med(spanlatch_wait)': 3.71718, 'p99(spanlatch_wait)': 6.07066568, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 24519.473786999999, 'med(latency)': 24519.473787, 'p99(latency)': 24519.473787}
108751972, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 11.298066, 'med(spanlatch_wait)': 10.305601, 'p99(spanlatch_wait)': 16.72683932, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
108751972, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': nan, 'med(spanlatch_wait)': nan, 'p99(spanlatch_wait)': nan, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
108751972, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': 3.7237089999999999, 'med(spanlatch_wait)': 3.723709, 'p99(spanlatch_wait)': 6.08491316, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 24519.473786999999, 'med(latency)': 24519.473787, 'p99(latency)': 24519.473787}
362410, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 6.1657124999999997, 'med(spanlatch_wait)': 6.1657125, 'p99(spanlatch_wait)': 6.349475730000001, 'avg(txnqueue_wait)': 310.19412500000004, 'med(txnqueue_wait)': 169.3538005, 'p99(txnqueue_wait)': 864.20333349, 'avg(latency)': 7642.3679179999999, 'med(latency)': 7642.367918, 'p99(latency)': 7642.367918}
23423, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 6.8313689999999996, 'med(spanlatch_wait)': 6.75498, 'p99(spanlatch_wait)': 7.7397085, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
23423, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': nan, 'med(spanlatch_wait)': nan, 'p99(spanlatch_wait)': nan, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
23423, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': 3.040009, 'med(spanlatch_wait)': 3.040009, 'p99(spanlatch_wait)': 5.9994296600000006, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 24519.473786999999, 'med(latency)': 24519.473787, 'p99(latency)': 24519.473787}
2733, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 11.519382999999999, 'med(spanlatch_wait)': 7.651054, 'p99(spanlatch_wait)': 19.760244659999998, 'avg(txnqueue_wait)': 1520.0305739999999, 'med(txnqueue_wait)': 1520.030574, 'p99(txnqueue_wait)': 2931.1528276599997, 'avg(latency)': 7855.9930700000004, 'med(latency)': 7855.99307, 'p99(latency)': 7855.99307}
256, {'total_accesses': 3, 'bumped_read': 0, 'failed_accesses': 0.3333333333333333, 'uncommitted_intents': 0.3333333333333333, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 7.9579728888888894, 'med(spanlatch_wait)': 9.770535, 'p99(spanlatch_wait)': 19.5078308, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 4403.0892690000001, 'med(latency)': 4403.089269, 'p99(latency)': 7786.93499398}
4465079943, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 8.4800649999999997, 'med(spanlatch_wait)': 6.988486999999999, 'p99(spanlatch_wait)': 19.594933039999997, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 7855.9930700000004, 'med(latency)': 7855.99307, 'p99(latency)': 7855.99307}
70775, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 9.0142954999999994, 'med(spanlatch_wait)': 8.0343265, 'p99(spanlatch_wait)': 19.657510730000002, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 7855.9930700000004, 'med(latency)': 7855.99307, 'p99(latency)': 7855.99307}
443, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 6.4578652499999993, 'med(spanlatch_wait)': 7.6160675, 'p99(spanlatch_wait)': 10.48229604, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 4117.6319089999997, 'med(latency)': 4117.631909, 'p99(latency)': 4117.631909}
132817672032, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 6.0185009999999997, 'med(spanlatch_wait)': 6.9030075, 'p99(spanlatch_wait)': 10.115177179999998, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 4117.6319089999997, 'med(latency)': 4117.631909, 'p99(latency)': 4117.631909}
112, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 7.8985872500000003, 'med(spanlatch_wait)': 8.596981, 'p99(spanlatch_wait)': 14.25495773, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 4117.6319089999997, 'med(latency)': 4117.631909, 'p99(latency)': 4117.631909}
112, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': nan, 'med(spanlatch_wait)': nan, 'p99(spanlatch_wait)': nan, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
112, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 70.517429000000007, 'med(spanlatch_wait)': 70.517429, 'p99(spanlatch_wait)': 70.517429, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
112, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': 8.2642699999999998, 'med(spanlatch_wait)': 8.26427, 'p99(spanlatch_wait)': 11.06198086, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 11822.156691, 'med(latency)': 11822.156691, 'p99(latency)': 11822.156691}
112, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': nan, 'med(spanlatch_wait)': nan, 'p99(spanlatch_wait)': nan, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
112, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 3.7961390000000002, 'med(spanlatch_wait)': 5.008477, 'p99(spanlatch_wait)': 6.3335722400000005, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 823.31131100000005, 'med(latency)': 823.311311, 'p99(latency)': 823.311311}
63470993, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 7.6392932499999997, 'med(spanlatch_wait)': 8.545122, 'p99(spanlatch_wait)': 13.316163880000001, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 4117.6319089999997, 'med(latency)': 4117.631909, 'p99(latency)': 4117.631909}
903209, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 6.0103442500000002, 'med(spanlatch_wait)': 7.003645000000001, 'p99(spanlatch_wait)': 9.89774412, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 4117.6319089999997, 'med(latency)': 4117.631909, 'p99(latency)': 4117.631909}
18707, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 8.8228869999999997, 'med(spanlatch_wait)': 9.439667, 'p99(spanlatch_wait)': 11.554556980000001, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
18707, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': nan, 'med(spanlatch_wait)': nan, 'p99(spanlatch_wait)': nan, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': nan, 'med(latency)': nan, 'p99(latency)': nan}
18707, {'total_accesses': 0, 'bumped_read': 0, 'failed_accesses': None, 'uncommitted_intents': None, 'newer_committed_values': None, 'avg(spanlatch_wait)': 4.8037610000000006, 'med(spanlatch_wait)': 4.803761000000001, 'p99(spanlatch_wait)': 9.491913420000001, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 20478.286790999999, 'med(latency)': 20478.286791, 'p99(latency)': 20478.286791}
184, {'total_accesses': 1, 'bumped_read': 0, 'failed_accesses': 0.0, 'uncommitted_intents': 0.0, 'newer_committed_values': 0.0, 'avg(spanlatch_wait)': 8.2482939999999996, 'med(spanlatch_wait)': 7.543041499999999, 'p99(spanlatch_wait)': 17.63471254, 'avg(txnqueue_wait)': nan, 'med(txnqueue_wait)': nan, 'p99(txnqueue_wait)': nan, 'avg(latency)': 7518.9472820000001, 'med(latency)': 7518.947282, 'p99(latency)': 7518.947282}
