key	frequency
1948	0.070900
1951	0.070933
1953	0.070950
1954	0.070967
1955	0.071000
1956	0.071033
1957	0.071050
1958	0.071067
1960	0.071083
1965	0.071117
1968	0.071133
1971	0.071167
1978	0.071183
1980	0.071200
1981	0.071217
1983	0.071267
1985	0.071300
1986	0.071317
1988	0.071333
1989	0.071350
1990	0.071367
1993	0.071383
1997	0.071417
2001	0.071433
2002	0.071467
2003	0.071483
2005	0.071500
2006	0.071533
2007	0.071550
2008	0.071583
2009	0.071600
2010	0.071617
2011	0.071633
2013	0.071650
2015	0.071667
2016	0.071717
2017	0.071733
2019	0.071767
2022	0.071783
2023	0.071800
2025	0.071817
2027	0.071850
2028	0.071867
2029	0.071883
2033	0.071900
2037	0.071917
2040	0.071950
2041	0.071967
2042	0.072017
2044	0.072050
2049	0.072100
2051	0.072133
2052	0.072183
2053	0.072200
2059	0.072233
2061	0.072267
2062	0.072283
2063	0.072317
2064	0.072350
2065	0.072367
2068	0.072383
2070	0.072400
2071	0.072417
2072	0.072433
2073	0.072467
2074	0.072517
2081	0.072533
2082	0.072550
2083	0.072583
2085	0.072600
2086	0.072617
2087	0.072633
2088	0.072650
2089	0.072683
2092	0.072700
2094	0.072733
2095	0.072750
2097	0.072767
2098	0.072783
2099	0.072800
2100	0.072817
2110	0.072850
2111	0.072883
2119	0.072900
2120	0.072933
2121	0.072967
2123	0.072983
2126	0.073000
2127	0.073017
2128	0.073050
2129	0.073067
2130	0.073083
2132	0.073117
2133	0.073167
2134	0.073200
2137	0.073217
2138	0.073250
2140	0.073267
2142	0.073283
2144	0.073300
2145	0.073350
2146	0.073367
2148	0.073383
2150	0.073400
2152	0.073450
2154	0.073467
2155	0.073500
2156	0.073550
2159	0.073567
2163	0.073583
2164	0.073617
2165	0.073633
2167	0.073650
2168	0.073667
2170	0.073683
2172	0.073700
2173	0.073717
2178	0.073733
2179	0.073767
2182	0.073783
2183	0.073800
2185	0.073833
2187	0.073850
2192	0.073867
2197	0.073883
2199	0.073900
2201	0.073933
2203	0.073950
2205	0.073967
2215	0.074000
2221	0.074017
2222	0.074050
2225	0.074083
2229	0.074133
2233	0.074167
2234	0.074183
2238	0.074200
2242	0.074217
2243	0.074267
2248	0.074283
2249	0.074300
2253	0.074317
2256	0.074333
2259	0.074367
2262	0.074400
2264	0.074417
2266	0.074433
2269	0.074450
2271	0.074467
2272	0.074517
2273	0.074533
2275	0.074550
2277	0.074567
2278	0.074583
2280	0.074600
2282	0.074617
2284	0.074633
2286	0.074650
2287	0.074683
2289	0.074700
2291	0.074717
2292	0.074750
2296	0.074767
2298	0.074783
2299	0.074800
2300	0.074833
2301	0.074850
2303	0.074867
2304	0.074883
2306	0.074900
2308	0.074917
2309	0.074933
2313	0.074983
2314	0.075017
2315	0.075033
2316	0.075050
2317	0.075067
2319	0.075083
2323	0.075100
2325	0.075117
2326	0.075133
2330	0.075150
2331	0.075183
2332	0.075200
2333	0.075217
2336	0.075233
2337	0.075267
2339	0.075283
2340	0.075317
2342	0.075350
2343	0.075367
2344	0.075383
2347	0.075400
2353	0.075450
2356	0.075467
2357	0.075483
2358	0.075500
2359	0.075533
2360	0.075550
2362	0.075567
2363	0.075600
2367	0.075633
2371	0.075667
2372	0.075683
2373	0.075700
2375	0.075750
2376	0.075783
2378	0.075800
2381	0.075817
2382	0.075833
2384	0.075867
2385	0.075883
2386	0.075900
2389	0.075917
2391	0.075933
2392	0.075950
2393	0.076017
2396	0.076033
2397	0.076050
2400	0.076067
2403	0.076083
2405	0.076100
2406	0.076117
2407	0.076133
2410	0.076150
2411	0.076167
2412	0.076183
2413	0.076200
2423	0.076233
2424	0.076250
2425	0.076300
2427	0.076333
2428	0.076350
2429	0.076367
2432	0.076383
2436	0.076400
2439	0.076417
2440	0.076433
2443	0.076450
2444	0.076500
2445	0.076517
2446	0.076533
2453	0.076550
2455	0.076567
2456	0.076583
2458	0.076600
2459	0.076617
2460	0.076633
2464	0.076650
2467	0.076700
2469	0.076717
2470	0.076750
2480	0.076800
2482	0.076817
2484	0.076833
2487	0.076850
2489	0.076867
2495	0.076883
2499	0.076900
2500	0.076917
2501	0.076950
2504	0.076967
2505	0.076983
2506	0.077000
2508	0.077017
2509	0.077050
2510	0.077083
2514	0.077117
2515	0.077150
2517	0.077167
2520	0.077183
2522	0.077233
2523	0.077267
2524	0.077283
2526	0.077300
2527	0.077317
2528	0.077333
2529	0.077350
2532	0.077367
2535	0.077383
2536	0.077417
2538	0.077467
2539	0.077483
2540	0.077500
2541	0.077533
2545	0.077567
2547	0.077600
2556	0.077617
2557	0.077650
2559	0.077667
2562	0.077700
2569	0.077717
2571	0.077733
2572	0.077750
2573	0.077767
2574	0.077800
2575	0.077817
2576	0.077833
2577	0.077850
2579	0.077883
2581	0.077900
2583	0.077933
2585	0.077950
2586	0.077967
2590	0.077983
2591	0.078017
2592	0.078033
2595	0.078050
2598	0.078067
2601	0.078083
2602	0.078100
2603	0.078117
2605	0.078150
2606	0.078167
2607	0.078183
2608	0.078217
2609	0.078250
2611	0.078267
2618	0.078283
2619	0.078300
2622	0.078317
2623	0.078333
2624	0.078350
2625	0.078367
2626	0.078400
2628	0.078417
2629	0.078433
2632	0.078450
2637	0.078483
2640	0.078500
2641	0.078517
2645	0.078533
2647	0.078550
2650	0.078600
2652	0.078617
2653	0.078633
2654	0.078650
2657	0.078667
2663	0.078683
2665	0.078700
2667	0.078717
2671	0.078750
2675	0.078783
2678	0.078800
2681	0.078867
2682	0.078883
2683	0.078900
2684	0.078933
2685	0.078950
2687	0.078967
2689	0.079000
2690	0.079033
2691	0.079050
2693	0.079067
2695	0.079100
2696	0.079117
2697	0.079150
2699	0.079167
2701	0.079183
2703	0.079200
2704	0.079217
2705	0.079233
2706	0.079267
2709	0.079283
2710	0.079300
2712	0.079317
2716	0.079333
2718	0.079367
2720	0.079383
2721	0.079400
2723	0.079450
2724	0.079483
2728	0.079500
2732	0.079533
2733	0.079550
2734	0.079583
2736	0.079600
2738	0.079617
2739	0.079633
2741	0.079650
2744	0.079667
2745	0.079683
2746	0.079700
2748	0.079717
2754	0.079733
2755	0.079767
2756	0.079783
2758	0.079800
2760	0.079817
2763	0.079833
2764	0.079850
2765	0.079883
2768	0.079933
2769	0.079967
2770	0.079983
2772	0.080000
2776	0.080017
2777	0.080033
2778	0.080050
2780	0.080067
2782	0.080083
2783	0.080100
2784	0.080133
2785	0.080150
2787	0.080167
2789	0.080200
2791	0.080217
2792	0.080233
2795	0.080250
2802	0.080283
2803	0.080300
2804	0.080333
2806	0.080350
2808	0.080383
2814	0.080400
2816	0.080417
2818	0.080450
2823	0.080467
2831	0.080483
2832	0.080517
2834	0.080533
2835	0.080550
2836	0.080567
2838	0.080583
2848	0.080600
2850	0.080617
2851	0.080633
2852	0.080650
2855	0.080683
2856	0.080717
2859	0.080750
2861	0.080767
2863	0.080783
2864	0.080800
2866	0.080817
2875	0.080850
2876	0.080867
2877	0.080917
2879	0.080933
2882	0.080967
2884	0.080983
2885	0.081000
2886	0.081017
2887	0.081033
2889	0.081050
2893	0.081067
2896	0.081083
2898	0.081100
2902	0.081117
2906	0.081133
2907	0.081150
2909	0.081167
2910	0.081183
2915	0.081200
2916	0.081217
2917	0.081233
2921	0.081250
2923	0.081267
2925	0.081283
2926	0.081300
2927	0.081333
2929	0.081350
2932	0.081367
2933	0.081383
2934	0.081400
